Txn_ID,Posting_Date_Raw,Invoice_Date_Raw,Fiscal_Period,Entity,Account_Code_Raw,Cost_Center_Raw,Cost_Center,Vendor_Name_Raw,Invoice_Number,PO_Number,Currency,Amount,Tax_Code,Narrative,Source_System
TXN005612,2026-06-31,2026-06-31,2026-06,AUS01,5000,,SA,Payroll - EMP5983,PAY-EMP5983-MAR26,,AUD,20020.11,GST-FREE,Workforce cost - Revenue Analyst - Operations,Workday
TXN005613,2026-06-30,2026-06-30,2026-06,AUS01,5000,,SA,Payroll - EMP8646,PAY-EMP8646-MAR26,,AUD,23743.11,GST-FREE,Workforce cost - Sales Manager - FP&A,Workday
TXN005614,2026-06-15,2026-06-15,2026-06,FJI01,5000,,FIN,Payroll - EMP4400,PAY-EMP4400-MAR26,,AUD,19361.96,GST-FREE,Workforce cost - Operations Planner - Finance,Workday
TXN005615,2026-06-06,2026-06-06,2026-06,AUS01,5000,,R&D,Payroll - EMP2228,PAY-EMP2228-MAR26,,AUD,12753.39,GST-FREE,Workforce cost - Inventory Coordinator - FP&A,Workday
TXN005616,2026-06-11,2026-06-11,2026-06,PNG01,5000,,QLD,Payroll - EMP6973,PAY-EMP6973-MAR26,,AUD,21748.95,GST-FREE,Workforce cost - Data Engineer - Procurement,Workday
TXN005617,2026-06-11,2026-06-11,2026-06,AUS01,5000,,FIN,Payroll - EMP2469,PAY-EMP2469-MAR26,,AUD,19045.75,GST-FREE,Workforce cost - Data Engineer - Operations,Workday
TXN005618,2026-06-06,2026-06-06,2026-06,PNG01,5000,,TAS,Payroll - EMP9997,PAY-EMP9997-MAR26,,AUD,19923.81,GST-FREE,Workforce cost - Customer Service Lead - Customer Care,Workday
TXN005619,2026-06-15,2026-06-15,2026-06,FJI01,5000,,SA,Payroll - EMP1909,PAY-EMP1909-MAR26,,AUD,26764.89,GST-FREE,Workforce cost - Revenue Analyst - FP&A,Workday
TXN005620,2026-06-03,2026-06-03,2026-06,AUS01,5000,,VIC,Payroll - EMP9367,PAY-EMP9367-MAR26,,AUD,25559.2,GST-FREE,Workforce cost - Inventory Coordinator - Operations,Workday
TXN005621,2026-06-09,2026-06-09,2026-06,NZL01,5000,,QLD,Payroll - EMP2818,PAY-EMP2818-MAR26,,AUD,16555.8,GST-FREE,Workforce cost - Finance Analyst - Commercial,Workday
TXN005622,2026-06-17,2026-06-17,2026-06,FJI01,5000,,OPS,Payroll - EMP8675,PAY-EMP8675-MAR26,,AUD,12817.45,GST-FREE,Workforce cost - Sales Manager - Finance,Workday
TXN005623,2026-06-28,2026-06-28,2026-06,FJI01,5000,,ACT,Payroll - EMP9964,PAY-EMP9964-MAR26,,AUD,11362.63,GST-FREE,Workforce cost - FP&A Manager - Operations,Workday
TXN005624,2026-06-18,2026-06-18,2026-06,NZL01,5000,,HR,Payroll - EMP7576,PAY-EMP7576-MAR26,,AUD,19698.19,GST-FREE,Workforce cost - Controller - Sales,Workday
TXN005625,2026-06-25,2026-06-25,2026-06,AUS01,5000,,WA,Payroll - EMP3213,PAY-EMP3213-MAR26,,AUD,11827.63,GST-FREE,Workforce cost - Sales Manager - Commercial,Workday
TXN005626,2026-06-18,2026-06-18,2026-06,NZL01,5000,,VIC,Payroll - EMP8948,PAY-EMP8948-MAR26,,AUD,22590.01,GST-FREE,Workforce cost - Operations Planner - FP&A,Workday
TXN005627,2026-06-08,2026-06-08,2026-06,AUS01,5000,,MKT,Payroll - EMP2711,PAY-EMP2711-MAR26,,AUD,21988.38,GST-FREE,Workforce cost - Revenue Analyst - Customer Care,Workday
TXN005628,2026-06-06,2026-06-06,2026-06,AUS01,5000,,NSW,Payroll - EMP1143,PAY-EMP1143-MAR26,,AUD,13859.26,GST-FREE,Workforce cost - FP&A Manager - Finance,Workday
TXN005629,2026-06-05,2026-06-05,2026-06,AUS01,5000,,HR,Payroll - EMP9125,PAY-EMP9125-MAR26,,AUD,21460.73,GST-FREE,Workforce cost - Controller - IT,Workday
TXN005630,2026-06-23,2026-06-23,2026-06,PNG01,5000,,HR,Payroll - EMP8182,PAY-EMP8182-MAR26,,AUD,17276.1,GST-FREE,Workforce cost - Finance Analyst - Finance,Workday
TXN005631,2026-06-05,2026-06-05,2026-06,AUS01,5000,,VIC,Payroll - EMP8516,PAY-EMP8516-MAR26,,AUD,13500.21,GST-FREE,Workforce cost - Revenue Analyst - Commercial,Workday
TXN005632,2026-06-17,2026-06-17,2026-06,AUS01,5000,,CORP,Payroll - EMP1686,PAY-EMP1686-MAR26,,AUD,21308.9,GST-FREE,Workforce cost - Data Engineer - Operations,Workday
TXN005633,2026-06-30,2026-06-30,2026-06,AUS01,5000,,MKT,Payroll - EMP2239,PAY-EMP2239-MAR26,,AUD,8278.66,GST-FREE,Workforce cost - Controller - Customer Care,Workday
TXN005634,2026-06-22,2026-06-22,2026-06,PNG01,5000,,MKT,Payroll - EMP9598,PAY-EMP9598-MAR26,,AUD,21738.74,GST-FREE,Workforce cost - FP&A Manager - Commercial,Workday
TXN005635,2026-06-05,2026-06-05,2026-06,AUS01,5000,,CORP,Payroll - EMP4903,PAY-EMP4903-MAR26,,AUD,21705.22,GST-FREE,Workforce cost - Customer Service Lead - Finance,Workday
TXN005636,2026-06-11,2026-06-11,2026-06,PNG01,5000,,HR,Payroll - EMP6098,PAY-EMP6098-MAR26,,AUD,8771.33,GST-FREE,Workforce cost - Finance Analyst - IT,Workday
TXN005637,2026-06-29,2026-06-29,2026-06,NZL01,5000,,NT,Payroll - EMP2690,PAY-EMP2690-MAR26,,AUD,26814.79,GST-FREE,Workforce cost - Procurement Specialist - Finance,Workday
TXN005638,2026-06-29,2026-06-29,2026-06,NZL01,5000,,IT,Payroll - EMP9438,PAY-EMP9438-MAR26,,AUD,26814.65,GST-FREE,Workforce cost - Customer Service Lead - Customer Care,Workday
TXN005639,2026-06-04,2026-06-04,2026-06,NZL01,5000,,NSW,Payroll - EMP3489,PAY-EMP3489-MAR26,,AUD,18589.41,GST-FREE,Workforce cost - Finance Analyst - Customer Care,Workday
TXN005640,2026-06-17,2026-06-17,2026-06,AUS01,5000,,FIN,Payroll - EMP8681,PAY-EMP8681-MAR26,,AUD,33379.91,GST-FREE,Workforce cost - Revenue Analyst - Procurement,Workday
TXN005641,2026-06-16,2026-06-16,2026-06,PNG01,5000,,MKT,Payroll - EMP7512,PAY-EMP7512-MAR26,,AUD,15426.85,GST-FREE,Workforce cost - Inventory Coordinator - Procurement,Workday
TXN005642,2026-06-28,2026-06-28,2026-06,FJI01,5000,,NSW,Payroll - EMP8798,PAY-EMP8798-MAR26,,AUD,27134.85,GST-FREE,Workforce cost - FP&A Manager - Finance,Workday
TXN005643,2026-06-19,2026-06-19,2026-06,PNG01,5000,,CORP,Payroll - EMP6599,PAY-EMP6599-MAR26,,AUD,9359.93,GST-FREE,Workforce cost - Operations Planner - Finance,Workday
TXN005644,2026-06-14,2026-06-14,2026-06,PNG01,5000,,FIN,Payroll - EMP2901,PAY-EMP2901-MAR26,,AUD,31585.92,GST-FREE,Workforce cost - Data Engineer - Commercial,Workday
TXN005645,2026-06-31,2026-06-31,2026-06,FJI01,5000,,WA,Payroll - EMP2770,PAY-EMP2770-MAR26,,AUD,19652.74,GST-FREE,Workforce cost - Data Engineer - Sales,Workday
TXN005646,2026-06-24,2026-06-24,2026-06,FJI01,5000,,TAS,Payroll - EMP8413,PAY-EMP8413-MAR26,,AUD,10897.56,GST-FREE,Workforce cost - FP&A Manager - Customer Care,Workday
TXN005647,2026-06-15,2026-06-15,2026-06,AUS01,5000,,NSW,Payroll - EMP8439,PAY-EMP8439-MAR26,,AUD,27354.87,GST-FREE,Workforce cost - Data Engineer - Commercial,Workday
TXN005648,2026-06-17,2026-06-17,2026-06,AUS01,5000,,CORP,Payroll - EMP9457,PAY-EMP9457-MAR26,,AUD,9501.64,GST-FREE,Workforce cost - Operations Planner - Commercial,Workday
TXN005649,2026-06-29,2026-06-29,2026-06,NZL01,5000,,R&D,Payroll - EMP2240,PAY-EMP2240-MAR26,,AUD,19059.14,GST-FREE,Workforce cost - Customer Service Lead - Customer Care,Workday
TXN005650,2026-06-01,2026-06-01,2026-06,NZL01,5000,,HR,Payroll - EMP3887,PAY-EMP3887-MAR26,,AUD,17426.76,GST-FREE,Workforce cost - Sales Manager - IT,Workday
TXN005651,2026-06-24,2026-06-24,2026-06,FJI01,5000,,WA,Payroll - EMP3864,PAY-EMP3864-MAR26,,AUD,11164.38,GST-FREE,Workforce cost - Finance Analyst - Customer Care,Workday
TXN005652,2026-06-05,2026-06-05,2026-06,FJI01,5000,,HR,Payroll - EMP7771,PAY-EMP7771-MAR26,,AUD,14149.23,GST-FREE,Workforce cost - Controller - FP&A,Workday
TXN005653,2026-06-22,2026-06-22,2026-06,PNG01,5000,,NT,Payroll - EMP3718,PAY-EMP3718-MAR26,,AUD,15575.25,GST-FREE,Workforce cost - Customer Service Lead - IT,Workday
TXN005654,2026-06-17,2026-06-17,2026-06,NZL01,5000,,VIC,Payroll - EMP8184,PAY-EMP8184-MAR26,,AUD,10344.96,GST-FREE,Workforce cost - Controller - Finance,Workday
TXN005655,2026-06-06,2026-06-06,2026-06,NZL01,5000,,WA,Payroll - EMP2783,PAY-EMP2783-MAR26,,AUD,21513.7,GST-FREE,Workforce cost - Customer Service Lead - IT,Workday
TXN005656,2026-06-19,2026-06-19,2026-06,PNG01,5000,,HR,Payroll - EMP4427,PAY-EMP4427-MAR26,,AUD,7013.31,GST-FREE,Workforce cost - FP&A Manager - FP&A,Workday
TXN005657,2026-06-11,2026-06-11,2026-06,NZL01,5000,,QLD,Payroll - EMP3690,PAY-EMP3690-MAR26,,AUD,15560.28,GST-FREE,Workforce cost - FP&A Manager - Sales,Workday
TXN005658,2026-06-22,2026-06-22,2026-06,AUS01,5000,,HR,Payroll - EMP1421,PAY-EMP1421-MAR26,,AUD,19906.48,GST-FREE,Workforce cost - Sales Manager - IT,Workday
TXN005659,2026-06-02,2026-06-02,2026-06,FJI01,5000,,CORP,Payroll - EMP6775,PAY-EMP6775-MAR26,,AUD,21152.91,GST-FREE,Workforce cost - Operations Planner - IT,Workday
TXN005660,2026-06-09,2026-06-09,2026-06,FJI01,5000,,MKT,Payroll - EMP8527,PAY-EMP8527-MAR26,,AUD,18617.46,GST-FREE,Workforce cost - Customer Service Lead - Finance,Workday
TXN005661,2026-06-29,2026-06-29,2026-06,NZL01,5000,,CORP,Payroll - EMP5037,PAY-EMP5037-MAR26,,AUD,28364.28,GST-FREE,Workforce cost - Inventory Coordinator - Procurement,Workday
TXN005662,2026-06-24,2026-06-24,2026-06,AUS01,5000,,NSW,Payroll - EMP4692,PAY-EMP4692-MAR26,,AUD,23892.7,GST-FREE,Workforce cost - Sales Manager - Commercial,Workday
TXN005663,2026-06-06,2026-06-06,2026-06,PNG01,5000,,OPS,Payroll - EMP5878,PAY-EMP5878-MAR26,,AUD,16880.9,GST-FREE,Workforce cost - Customer Service Lead - FP&A,Workday
TXN005664,2026-06-20,2026-06-20,2026-06,FJI01,5000,,CORP,Payroll - EMP7491,PAY-EMP7491-MAR26,,AUD,17401.37,GST-FREE,Workforce cost - Operations Planner - Commercial,Workday
TXN005665,2026-06-27,2026-06-27,2026-06,AUS01,5000,,R&D,Payroll - EMP6509,PAY-EMP6509-MAR26,,AUD,9645.34,GST-FREE,Workforce cost - Customer Service Lead - Commercial,Workday
TXN005666,2026-06-15,2026-06-15,2026-06,FJI01,5000,,SA,Payroll - EMP1733,PAY-EMP1733-MAR26,,AUD,10912.23,GST-FREE,Workforce cost - Inventory Coordinator - FP&A,Workday
TXN005667,2026-06-09,2026-06-09,2026-06,NZL01,5000,,FIN,Payroll - EMP7362,PAY-EMP7362-MAR26,,AUD,18292.83,GST-FREE,Workforce cost - Procurement Specialist - Commercial,Workday
TXN005668,2026-06-31,2026-06-31,2026-06,AUS01,5000,,QLD,Payroll - EMP8607,PAY-EMP8607-MAR26,,AUD,30980.23,GST-FREE,Workforce cost - Customer Service Lead - Commercial,Workday
TXN005669,2026-06-30,2026-06-30,2026-06,NZL01,5000,,ACT,Payroll - EMP5369,PAY-EMP5369-MAR26,,AUD,29699.16,GST-FREE,Workforce cost - Controller - Finance,Workday
TXN005670,2026-06-01,2026-06-01,2026-06,AUS01,5000,,NT,Payroll - EMP4473,PAY-EMP4473-MAR26,,AUD,19462.91,GST-FREE,Workforce cost - Revenue Analyst - Commercial,Workday
TXN005671,2026-06-28,2026-06-28,2026-06,PNG01,5000,,VIC,Payroll - EMP4287,PAY-EMP4287-MAR26,,AUD,12805.06,GST-FREE,Workforce cost - Procurement Specialist - FP&A,Workday
TXN005672,2026-06-11,2026-06-11,2026-06,PNG01,5000,,ACT,Payroll - EMP3509,PAY-EMP3509-MAR26,,AUD,20162.54,GST-FREE,Workforce cost - Customer Service Lead - IT,Workday
TXN005673,2026-06-13,2026-06-13,2026-06,FJI01,5000,,R&D,Payroll - EMP9337,PAY-EMP9337-MAR26,,AUD,18355.91,GST-FREE,Workforce cost - Data Engineer - Sales,Workday
TXN005674,2026-06-14,2026-06-14,2026-06,NZL01,5000,,FIN,Payroll - EMP9404,PAY-EMP9404-MAR26,,AUD,18186.81,GST-FREE,Workforce cost - Revenue Analyst - IT,Workday
TXN005675,2026-06-02,2026-06-02,2026-06,NZL01,5000,,NT,Payroll - EMP3485,PAY-EMP3485-MAR26,,AUD,31301.88,GST-FREE,Workforce cost - Controller - FP&A,Workday
TXN005676,2026-06-19,2026-06-19,2026-06,NZL01,5000,,CORP,Payroll - EMP1620,PAY-EMP1620-MAR26,,AUD,15419.13,GST-FREE,Workforce cost - Controller - Commercial,Workday
TXN005677,2026-06-13,2026-06-13,2026-06,AUS01,5000,,CORP,Payroll - EMP9036,PAY-EMP9036-MAR26,,AUD,15603.07,GST-FREE,Workforce cost - Revenue Analyst - Sales,Workday
TXN005678,2026-06-20,2026-06-20,2026-06,NZL01,5000,,NSW,Payroll - EMP1642,PAY-EMP1642-MAR26,,AUD,29038.53,GST-FREE,Workforce cost - Finance Analyst - Sales,Workday
TXN005679,2026-06-08,2026-06-08,2026-06,PNG01,5000,,CORP,Payroll - EMP5667,PAY-EMP5667-MAR26,,AUD,27341.41,GST-FREE,Workforce cost - Data Engineer - IT,Workday
TXN005680,2026-06-06,2026-06-06,2026-06,FJI01,5000,,CORP,Payroll - EMP7333,PAY-EMP7333-MAR26,,AUD,18177.75,GST-FREE,Workforce cost - FP&A Manager - IT,Workday
TXN005681,2026-06-06,2026-06-06,2026-06,NZL01,5000,,CORP,Payroll - EMP1911,PAY-EMP1911-MAR26,,AUD,20759.11,GST-FREE,Workforce cost - Sales Manager - FP&A,Workday
TXN005682,2026-06-23,2026-06-23,2026-06,AUS01,5000,,NSW,Payroll - EMP9445,PAY-EMP9445-MAR26,,AUD,11405.2,GST-FREE,Workforce cost - Controller - Customer Care,Workday
TXN005683,2026-06-16,2026-06-16,2026-06,FJI01,5000,,QLD,Payroll - EMP6631,PAY-EMP6631-MAR26,,AUD,9673.81,GST-FREE,Workforce cost - Operations Planner - Commercial,Workday
TXN005684,2026-06-25,2026-06-25,2026-06,AUS01,5000,,OPS,Payroll - EMP1747,PAY-EMP1747-MAR26,,AUD,21279.82,GST-FREE,Workforce cost - FP&A Manager - Finance,Workday
TXN005685,2026-06-09,2026-06-09,2026-06,AUS01,5000,,OPS,Payroll - EMP5721,PAY-EMP5721-MAR26,,AUD,14779.42,GST-FREE,Workforce cost - Controller - Procurement,Workday
TXN005686,2026-06-09,2026-06-09,2026-06,PNG01,5000,,IT,Payroll - EMP2030,PAY-EMP2030-MAR26,,AUD,18570.7,GST-FREE,Workforce cost - Finance Analyst - FP&A,Workday
TXN005687,2026-06-24,2026-06-24,2026-06,NZL01,5000,,NSW,Payroll - EMP1522,PAY-EMP1522-MAR26,,AUD,11349.39,GST-FREE,Workforce cost - Finance Analyst - FP&A,Workday
TXN005688,2026-06-28,2026-06-28,2026-06,PNG01,5000,,VIC,Payroll - EMP5761,PAY-EMP5761-MAR26,,AUD,15781.22,GST-FREE,Workforce cost - Finance Analyst - Customer Care,Workday
TXN005689,2026-06-29,2026-06-29,2026-06,FJI01,5000,,CORP,Payroll - EMP1290,PAY-EMP1290-MAR26,,AUD,22655.43,GST-FREE,Workforce cost - Finance Analyst - IT,Workday
TXN005690,2026-06-29,2026-06-29,2026-06,AUS01,5000,,WA,Payroll - EMP4576,PAY-EMP4576-MAR26,,AUD,15521.14,GST-FREE,Workforce cost - Revenue Analyst - Finance,Workday
TXN005691,2026-06-22,2026-06-22,2026-06,PNG01,5000,,SA,Payroll - EMP9493,PAY-EMP9493-MAR26,,AUD,22473.75,GST-FREE,Workforce cost - Finance Analyst - IT,Workday
TXN005692,2026-06-03,2026-06-03,2026-06,AUS01,5000,,WA,Payroll - EMP2181,PAY-EMP2181-MAR26,,AUD,19148.25,GST-FREE,Workforce cost - Finance Analyst - IT,Workday
TXN005693,2026-06-07,2026-06-07,2026-06,AUS01,5000,,OPS,Payroll - EMP9478,PAY-EMP9478-MAR26,,AUD,18950.22,GST-FREE,Workforce cost - Data Engineer - Commercial,Workday
TXN005694,2026-06-09,2026-06-09,2026-06,PNG01,5000,,FIN,Payroll - EMP3014,PAY-EMP3014-MAR26,,AUD,21817.23,GST-FREE,Workforce cost - Revenue Analyst - FP&A,Workday
TXN005695,2026-06-17,2026-06-17,2026-06,AUS01,5000,,QLD,Payroll - EMP7763,PAY-EMP7763-MAR26,,AUD,31427.62,GST-FREE,Workforce cost - Finance Analyst - Procurement,Workday
TXN005696,2026-06-16,2026-06-16,2026-06,FJI01,5000,,TAS,Payroll - EMP4809,PAY-EMP4809-MAR26,,AUD,13015.05,GST-FREE,Workforce cost - Customer Service Lead - Commercial,Workday
TXN005697,2026-06-02,2026-06-02,2026-06,AUS01,5000,,OPS,Payroll - EMP3120,PAY-EMP3120-MAR26,,AUD,13261.02,GST-FREE,Workforce cost - Data Engineer - Commercial,Workday
TXN005698,2026-06-18,2026-06-18,2026-06,PNG01,5000,,NT,Payroll - EMP5229,PAY-EMP5229-MAR26,,AUD,10882.19,GST-FREE,Workforce cost - Operations Planner - Operations,Workday
TXN005699,2026-06-21,2026-06-21,2026-06,PNG01,5000,,R&D,Payroll - EMP1305,PAY-EMP1305-MAR26,,AUD,17173.34,GST-FREE,Workforce cost - Customer Service Lead - Sales,Workday
TXN005700,2026-06-03,2026-06-03,2026-06,AUS01,5000,,CORP,Payroll - EMP4901,PAY-EMP4901-MAR26,,AUD,19612.17,GST-FREE,Workforce cost - Revenue Analyst - Operations,Workday
TXN005701,2026-06-28,2026-06-28,2026-06,FJI01,5000,,ACT,Payroll - EMP4000,PAY-EMP4000-MAR26,,AUD,11881.71,GST-FREE,Workforce cost - Finance Analyst - Operations,Workday
TXN005702,2026-06-04,2026-06-04,2026-06,AUS01,5000,,HR,Payroll - EMP6196,PAY-EMP6196-MAR26,,AUD,14795.15,GST-FREE,Workforce cost - Inventory Coordinator - FP&A,Workday
TXN005703,2026-06-11,2026-06-11,2026-06,AUS01,5000,,CORP,Payroll - EMP1939,PAY-EMP1939-MAR26,,AUD,26585.65,GST-FREE,Workforce cost - Inventory Coordinator - Customer Care,Workday
TXN005704,2026-06-18,2026-06-18,2026-06,FJI01,5000,,QLD,Payroll - EMP4610,PAY-EMP4610-MAR26,,AUD,16067.42,GST-FREE,Workforce cost - Revenue Analyst - Customer Care,Workday
TXN005705,2026-06-18,2026-06-18,2026-06,PNG01,5000,,WA,Payroll - EMP6159,PAY-EMP6159-MAR26,,AUD,15905.55,GST-FREE,Workforce cost - Operations Planner - Finance,Workday
TXN005706,2026-06-28,2026-06-28,2026-06,NZL01,5000,,QLD,Payroll - EMP7519,PAY-EMP7519-MAR26,,AUD,19771.77,GST-FREE,Workforce cost - Operations Planner - Commercial,Workday
TXN005707,2026-06-09,2026-06-09,2026-06,AUS01,5000,,HR,Payroll - EMP7868,PAY-EMP7868-MAR26,,AUD,21421.13,GST-FREE,Workforce cost - Data Engineer - Sales,Workday
TXN005708,2026-06-28,2026-06-28,2026-06,AUS01,5000,,IT,Payroll - EMP8956,PAY-EMP8956-MAR26,,AUD,26331.54,GST-FREE,Workforce cost - FP&A Manager - FP&A,Workday
TXN005709,2026-06-17,2026-06-17,2026-06,PNG01,5000,,VIC,Payroll - EMP1188,PAY-EMP1188-MAR26,,AUD,21804.59,GST-FREE,Workforce cost - Data Engineer - IT,Workday
TXN005710,2026-06-08,2026-06-08,2026-06,AUS01,5000,,ACT,Payroll - EMP3232,PAY-EMP3232-MAR26,,AUD,12887.92,GST-FREE,Workforce cost - Operations Planner - Finance,Workday
TXN005711,2026-06-31,2026-06-31,2026-06,AUS01,5000,,WA,Payroll - EMP9314,PAY-EMP9314-MAR26,,AUD,8878.01,GST-FREE,Workforce cost - Customer Service Lead - Finance,Workday
TXN005712,2026-06-28,2026-06-28,2026-06,AUS01,5000,,HR,Payroll - EMP9055,PAY-EMP9055-MAR26,,AUD,20480.56,GST-FREE,Workforce cost - Revenue Analyst - Commercial,Workday
TXN005713,2026-06-12,2026-06-12,2026-06,FJI01,5000,,VIC,Payroll - EMP9972,PAY-EMP9972-MAR26,,AUD,20682.47,GST-FREE,Workforce cost - Controller - Commercial,Workday
TXN005714,2026-06-01,2026-06-01,2026-06,AUS01,5000,,R&D,Payroll - EMP7619,PAY-EMP7619-MAR26,,AUD,7623.95,GST-FREE,Workforce cost - Revenue Analyst - IT,Workday
TXN005715,2026-06-15,2026-06-15,2026-06,PNG01,5000,,OPS,Payroll - EMP3202,PAY-EMP3202-MAR26,,AUD,16441.76,GST-FREE,Workforce cost - Controller - Customer Care,Workday
TXN005716,2026-06-08,2026-06-08,2026-06,NZL01,5000,,QLD,Payroll - EMP5669,PAY-EMP5669-MAR26,,AUD,17530.23,GST-FREE,Workforce cost - Operations Planner - Sales,Workday
TXN005717,2026-06-12,2026-06-12,2026-06,NZL01,5000,,MKT,Payroll - EMP9402,PAY-EMP9402-MAR26,,AUD,16350.43,GST-FREE,Workforce cost - Data Engineer - Commercial,Workday
TXN005718,2026-06-31,2026-06-31,2026-06,AUS01,5000,,FIN,Payroll - EMP8986,PAY-EMP8986-MAR26,,AUD,7787.65,GST-FREE,Workforce cost - Operations Planner - Customer Care,Workday
TXN005719,2026-06-27,2026-06-27,2026-06,FJI01,5000,,NT,Payroll - EMP3813,PAY-EMP3813-MAR26,,AUD,29077.04,GST-FREE,Workforce cost - Data Engineer - Sales,Workday
TXN005720,2026-06-31,2026-06-31,2026-06,NZL01,5000,,R&D,Payroll - EMP2522,PAY-EMP2522-MAR26,,AUD,19980.51,GST-FREE,Workforce cost - Operations Planner - Procurement,Workday
TXN005721,2026-06-21,2026-06-21,2026-06,PNG01,5000,,SA,Payroll - EMP7929,PAY-EMP7929-MAR26,,AUD,24455.99,GST-FREE,Workforce cost - FP&A Manager - Commercial,Workday
TXN005722,2026-06-18,2026-06-18,2026-06,PNG01,5000,,QLD,Payroll - EMP8123,PAY-EMP8123-MAR26,,AUD,14958.19,GST-FREE,Workforce cost - Controller - IT,Workday
TXN005723,2026-06-11,2026-06-11,2026-06,PNG01,5000,,FIN,Payroll - EMP8612,PAY-EMP8612-MAR26,,AUD,28804.02,GST-FREE,Workforce cost - Sales Manager - Commercial,Workday
TXN005724,2026-06-04,2026-06-04,2026-06,NZL01,5000,,OPS,Payroll - EMP1872,PAY-EMP1872-MAR26,,AUD,19295.41,GST-FREE,Workforce cost - Controller - Operations,Workday
TXN005725,2026-06-22,2026-06-22,2026-06,NZL01,5000,,MKT,Payroll - EMP5326,PAY-EMP5326-MAR26,,AUD,17146.06,GST-FREE,Workforce cost - Revenue Analyst - Commercial,Workday
TXN005726,2026-06-10,2026-06-10,2026-06,AUS01,5000,,ACT,Payroll - EMP8618,PAY-EMP8618-MAR26,,AUD,32981.25,GST-FREE,Workforce cost - Customer Service Lead - Procurement,Workday
TXN005727,2026-06-31,2026-06-31,2026-06,PNG01,5000,,TAS,Payroll - EMP5243,PAY-EMP5243-MAR26,,AUD,16578.26,GST-FREE,Workforce cost - Customer Service Lead - FP&A,Workday
TXN005728,2026-06-28,2026-06-28,2026-06,FJI01,5000,,QLD,Payroll - EMP1876,PAY-EMP1876-MAR26,,AUD,21457.72,GST-FREE,Workforce cost - Sales Manager - Commercial,Workday
TXN005729,2026-06-29,2026-06-29,2026-06,AUS01,5000,,CORP,Payroll - EMP4581,PAY-EMP4581-MAR26,,AUD,11407.83,GST-FREE,Workforce cost - Data Engineer - Operations,Workday
TXN005730,2026-06-14,2026-06-14,2026-06,NZL01,5000,,IT,Payroll - EMP4903,PAY-EMP4903-MAR26,,AUD,13908.36,GST-FREE,Workforce cost - Controller - Finance,Workday
TXN005731,2026-06-20,2026-06-20,2026-06,AUS01,5000,,MKT,Payroll - EMP4728,PAY-EMP4728-MAR26,,AUD,14876.26,GST-FREE,Workforce cost - FP&A Manager - Finance,Workday
TXN005732,2026-06-24,2026-06-24,2026-06,PNG01,5000,,SA,Payroll - EMP6887,PAY-EMP6887-MAR26,,AUD,17657.87,GST-FREE,Workforce cost - Finance Analyst - Finance,Workday
TXN005733,2026-06-29,2026-06-29,2026-06,AUS01,5000,,OPS,Payroll - EMP3130,PAY-EMP3130-MAR26,,AUD,18908.52,GST-FREE,Workforce cost - Inventory Coordinator - Commercial,Workday
TXN005734,2026-06-04,2026-06-04,2026-06,NZL01,5000,,FIN,Payroll - EMP1915,PAY-EMP1915-MAR26,,AUD,18360.08,GST-FREE,Workforce cost - Customer Service Lead - Finance,Workday
TXN005735,2026-06-23,2026-06-23,2026-06,NZL01,5000,,SA,Payroll - EMP5311,PAY-EMP5311-MAR26,,AUD,16565.71,GST-FREE,Workforce cost - Operations Planner - Finance,Workday
TXN005736,2026-06-14,2026-06-14,2026-06,PNG01,5000,,OPS,Payroll - EMP2108,PAY-EMP2108-MAR26,,AUD,8391.41,GST-FREE,Workforce cost - Controller - Sales,Workday
TXN005737,2026-06-22,2026-06-22,2026-06,PNG01,5000,,QLD,Payroll - EMP1842,PAY-EMP1842-MAR26,,AUD,28840.67,GST-FREE,Workforce cost - Customer Service Lead - Sales,Workday
TXN005738,2026-06-22,2026-06-22,2026-06,PNG01,5000,,VIC,Payroll - EMP5164,PAY-EMP5164-MAR26,,AUD,19559.09,GST-FREE,Workforce cost - Controller - Finance,Workday
TXN005739,2026-06-22,2026-06-22,2026-06,PNG01,5000,,FIN,Payroll - EMP3666,PAY-EMP3666-MAR26,,AUD,21729.9,GST-FREE,Workforce cost - Controller - Customer Care,Workday
TXN005740,2026-06-06,2026-06-06,2026-06,PNG01,5000,,OPS,Payroll - EMP1755,PAY-EMP1755-MAR26,,AUD,29072.47,GST-FREE,Workforce cost - Data Engineer - IT,Workday
TXN005741,2026-06-12,2026-06-12,2026-06,AUS01,5000,,WA,Payroll - EMP8314,PAY-EMP8314-MAR26,,AUD,16231.56,GST-FREE,Workforce cost - Operations Planner - FP&A,Workday
TXN005742,2026-06-09,2026-06-09,2026-06,FJI01,5000,,CORP,Payroll - EMP4849,PAY-EMP4849-MAR26,,AUD,32070.28,GST-FREE,Workforce cost - Customer Service Lead - Commercial,Workday
TXN005743,2026-06-27,2026-06-27,2026-06,PNG01,5000,,R&D,Payroll - EMP6633,PAY-EMP6633-MAR26,,AUD,10024.94,GST-FREE,Workforce cost - Inventory Coordinator - FP&A,Workday
TXN005744,2026-06-19,2026-06-19,2026-06,FJI01,5000,,ACT,Payroll - EMP4974,PAY-EMP4974-MAR26,,AUD,15799.58,GST-FREE,Workforce cost - Customer Service Lead - FP&A,Workday
